# Galaxy: NGC5371
# Distance: 39.70 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   1.450   216.00   10.00     0.00   240.90     0.00    1579.45       0.00
   2.880   215.00    7.00     0.00   232.56     0.00     725.11       0.00
   4.330   215.00    5.00     0.00   235.54     0.00     586.66       0.00
   5.780   214.00    4.00     0.00   243.76     0.00     431.16       0.00
   7.220   215.00    4.00     0.00   245.32     0.00     356.04       0.00
   8.660   221.00    3.00     0.00   253.00     0.00     328.20       0.00
  11.550   233.00    3.00    11.24   281.58     0.00     253.05       0.00
  14.480   237.00    3.00    27.45   299.81     0.00     153.39       0.00
  17.280   242.00    3.00    40.74   295.15     0.00      98.50       0.00
  20.200   241.00    3.00    51.22   293.48     0.00      65.35       0.00
  23.120   240.00    3.00    57.81   284.89     0.00      32.44       0.00
  26.040   234.00    3.00    56.95   267.33     0.00      13.89       0.00
  28.840   226.00    3.00    55.22   249.73     0.00       7.22       0.00
  31.760   213.00    3.00    52.84   235.27     0.00       4.16       0.00
  34.680   207.00    3.00    50.68   223.76     0.00       1.44       0.00
  37.480   208.00    4.00    48.19   210.28     0.00       0.00       0.00
  40.400   209.00    4.00    45.17   200.01     0.00       0.00       0.00
  43.320   207.00    4.00    42.57   191.48     0.00       0.00       0.00
  46.240   213.00    6.00    40.95   184.17     0.00       0.00       0.00
