# Galaxy: UGC07125
# Distance: 19.80 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   1.440    26.10    3.30     9.09    27.58     0.00      52.23       0.00
   2.880    43.00    3.47    16.12    37.24     0.00      20.28       0.00
   4.330    48.50    2.35    15.32    39.71     0.00      10.63       0.00
   5.760    52.50    2.00    18.34    39.12     0.00       5.58       0.00
   7.200    56.40    2.05    17.63    37.66     0.00       3.45       0.00
   8.640    58.50    2.21    22.27    36.69     0.00       2.77       0.00
  10.080    61.50    2.10    25.80    36.12     0.00       1.68       0.00
  11.470    64.60    2.01    29.52    34.86     0.00       1.05       0.00
  13.000    65.60    2.12    36.98    33.70     0.00       0.49       0.00
  14.420    65.40    2.65    38.39    31.99     0.00       0.00       0.00
  15.840    65.50    3.05    37.89    29.33     0.00       0.00       0.00
  17.260    65.10    3.22    39.00    27.53     0.00       0.00       0.00
  18.680    64.90    3.48    34.46    26.15     0.00       0.00       0.00
