# Galaxy: F583-4
# Distance: 53.30 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.220    10.70    4.90     0.47     5.59     0.00      69.18       0.00
   0.760    24.70    4.90     1.87    17.63     0.00      60.07       0.00
   1.310    38.90    4.90     3.27    26.64     0.00      42.04       0.00
   1.940    42.70    7.89     4.87    32.27     0.00      31.07       0.00
   3.920    55.00    4.90     8.50    38.26     0.00       9.64       0.00
   4.350    57.20    4.90     9.17    38.43     0.00       8.68       0.00
   5.000    59.80    4.90    10.30    39.09     0.00       6.38       0.00
   5.050    62.50    3.43    10.40    39.06     0.00       6.20       0.00
   5.830    61.80    3.98    12.10    38.38     0.00       3.70       0.00
   6.090    64.40    4.90    12.72    38.13     0.00       3.52       0.00
   6.740    67.20    4.90    14.18    39.23     0.00       2.89       0.00
   7.290    69.90    4.90    15.33    36.96     0.00       0.00       0.00
