# Galaxy: UGC07323
# Distance: 8.00 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.580    23.90    3.87     1.43    21.96     0.00     135.84       0.00
   1.170    34.70    3.87     3.24    34.79     0.00      96.51       0.00
   1.750    42.80    3.87    -0.61    43.08     0.00      71.26       0.00
   2.330    51.30    3.87    -3.66    48.67     0.00      55.55       0.00
   2.910    57.70    3.87     9.71    52.39     0.00      42.67       0.00
   3.500    67.30    3.87    13.91    55.75     0.00      35.03       0.00
   4.070    75.40    3.87    18.68    58.69     0.00      28.37       0.00
   4.650    79.50    3.87    24.75    61.08     0.00      21.05       0.00
   5.230    82.80    3.87    27.13    61.82     0.00      14.07       0.00
   5.820    85.60    3.87    28.72    60.87     0.00       9.18       0.00
