# Galaxy: UGC02885
# Distance: 80.60 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   1.700   305.00   10.00     0.00    92.31   265.84     879.93    1173.44
   3.410   257.00   10.00     0.00   152.76   236.42     657.78     159.82
   6.820   256.00   10.00     0.00   220.93   175.44     363.12       0.01
  13.670   271.00   10.00     0.00   244.90   123.90     125.25       0.00
  19.490   282.00   10.00     0.00   240.52   103.77      61.48       0.00
  23.360   287.00   10.00    28.79   238.85    94.78      47.36       0.00
  27.240   283.00   10.00    40.20   232.97    87.77      30.75       0.00
  31.220   280.00   10.00    45.05   223.71    81.99      18.49       0.00
  35.100   280.00   10.00    50.30   214.74    77.32      13.99       0.00
  38.970   281.00   10.00    59.70   206.96    73.38       9.86       0.00
  42.850   282.00   10.00    67.17   198.69    69.98       6.64       0.00
  46.730   287.00   10.00    65.05   189.07    67.02       5.23       0.00
  50.710   292.00   10.00    71.21   184.25    64.33       4.79       0.00
  54.580   298.00   10.00    79.19   180.41    62.01       3.46       0.00
  58.460   298.00   10.00    83.33   174.83    59.92       1.94       0.00
  62.340   298.00   10.00    83.33   168.07    58.02       1.38       0.00
  66.210   298.00   10.00    82.83   162.78    56.30       1.00       0.00
  70.190   298.00   10.00    85.86   158.17    54.68       0.71       0.00
  74.070   298.00   10.00    86.26   152.97    53.23       0.00       0.00
