# Galaxy: NGC2915
# Distance: 4.06 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.340    13.50   10.10     4.08    44.78     0.00     329.95       0.00
   0.670    31.30   12.50     7.65    48.88     0.00      91.07       0.00
   1.000    35.30   13.40    10.36    46.82     0.00      36.28       0.00
   1.340    50.50    9.38    11.92    43.88     0.00      16.86       0.00
   1.680    61.00   10.10    12.33    40.74     0.00       8.72       0.00
   2.010    66.50   11.90    12.44    38.01     0.00       4.56       0.00
   2.340    74.40   11.60    12.54    35.66     0.00       2.91       0.00
   2.670    83.00    9.17    12.44    33.66     0.00       1.60       0.00
   3.010    86.40    7.66    12.13    31.74     0.00       0.88       0.00
   3.350    83.60    8.18    12.02    29.95     0.00       0.43       0.00
   3.680    79.80    7.93    12.54    28.46     0.00       0.24       0.00
   4.020    82.80    6.95    13.47    27.13     0.00       0.13       0.00
   4.350    83.50    7.19    14.61    25.93     0.00       0.07       0.00
   4.680    80.40    7.85    15.44    24.93     0.00       0.04       0.00
   5.020    80.30    7.57    15.86    24.00     0.00       0.02       0.00
   5.350    82.10    7.92    15.86    23.20     0.00       0.01       0.00
   5.690    82.40    8.33    15.65    22.42     0.00       0.01       0.00
   6.030    80.90    7.88    15.44    21.74     0.00       0.00       0.00
   6.360    79.00    6.15    15.65    21.15     0.00       0.00       0.00
   6.690    81.40    6.11    16.27    20.57     0.00       0.00       0.00
   7.020    79.70    5.59    17.10    20.07     0.00       0.00       0.00
   7.360    77.50    6.33    17.83    19.59     0.00       0.00       0.00
   7.700    79.90    6.41    17.93    19.12     0.00       0.00       0.00
   8.030    81.50    7.86    18.24    18.72     0.00       0.00       0.00
   8.370    82.20    7.82    18.65    18.33     0.00       0.00       0.00
   8.700    82.00    7.09    18.97    17.95     0.00       0.00       0.00
   9.030    84.70    5.74    19.38    17.62     0.00       0.00       0.00
   9.370    86.10    5.54    19.59    17.30     0.00       0.00       0.00
   9.700    85.30    5.23    19.90    16.98     0.00       0.00       0.00
  10.040    86.50    6.45    19.90    16.69     0.00       0.00       0.00
