# Galaxy: F568-3
# Distance: 82.40 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.640    12.40    8.60     1.18    13.56     0.00      67.54       0.00
   1.180    21.90    6.20     1.55    21.17     0.00      56.11       0.00
   1.800    32.30    1.88     1.60    27.72     0.00      46.30       0.00
   2.030    37.90    6.20     1.54    29.76     0.00      44.10       0.00
   2.780    53.10    9.50     1.46    36.40     0.00      37.67       0.00
   3.000    62.40   11.00     1.62    38.08     0.00      35.56       0.00
   3.640    68.00    6.20     2.96    42.40     0.00      30.26       0.00
   4.190    78.00    7.98     5.28    45.43     0.00      25.29       0.00
   4.600    82.30    6.20     6.86    46.43     0.00      21.07       0.00
   5.140    85.70    6.30     8.92    47.19     0.00      19.58       0.00
   5.390    85.50    6.51     9.95    47.91     0.00      19.11       0.00
   6.310    89.50   15.60    14.48    50.48     0.00      14.95       0.00
   9.100    95.20   15.50    26.69    51.31     0.00       7.98       0.00
  10.170    97.50    6.20    29.90    52.01     0.00       6.77       0.00
  11.990   101.00   10.20    33.72    51.60     0.00       4.47       0.00
  14.020   107.00   10.70    36.41    50.13     0.00       3.11       0.00
  15.940   117.00   11.70    38.69    49.27     0.00       2.41       0.00
  17.980   120.00   12.00    39.00    48.97     0.00       1.66       0.00
