# Galaxy: DDO168
# Distance: 4.25 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.410    15.00    4.10    10.41     8.28     0.00      20.43       0.00
   0.820    23.40    1.30    18.08    12.66     0.00      14.59       0.00
   1.240    29.20    1.50    20.09    15.11     0.00       8.79       0.00
   1.640    36.20    1.10    20.20    15.99     0.00       5.90       0.00
   2.060    44.00    1.10    22.00    16.89     0.00       4.09       0.00
   2.470    52.10    1.20    22.63    17.03     0.00       2.87       0.00
   2.890    52.90    1.70    22.95    16.99     0.00       2.09       0.00
   3.300    54.80    2.20    22.74    17.19     0.00       1.56       0.00
   3.710    55.00    2.50    22.74    17.16     0.00       0.82       0.00
   4.120    52.00    2.70    22.74    16.37     0.00       0.00       0.00
