# Galaxy: NGC4559
# Distance: 9.00 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.670    43.80   10.90    -1.86    59.04     0.00     523.98       0.00
   1.320    64.20    7.71    -3.80    76.34     0.00     311.22       0.00
   1.970    73.30    8.62    -4.48    88.63     0.00     232.08       0.00
   2.620    84.20    8.40     7.23    96.45     0.00     182.74       0.00
   3.280    96.20    5.67    12.91   105.73     0.00     154.57       0.00
   3.930   102.00    4.79    15.03   114.11     0.00     115.04       0.00
   4.580   104.00    5.67    16.47   116.44     0.00      74.83       0.00
   5.220   106.00    5.37    19.07   115.33     0.00      58.17       0.00
   5.900   106.00    5.24    21.96   114.16     0.00      42.87       0.00
   6.540   108.00    5.22    24.08   111.48     0.00      31.37       0.00
   7.190   111.00    4.68    26.59   108.69     0.00      28.23       0.00
   7.870   114.00    4.61    28.42   108.61     0.00      23.82       0.00
   8.510   116.00    4.47    29.67   108.62     0.00      17.55       0.00
   9.160   117.00    5.22    30.73   106.75     0.00      10.87       0.00
   9.840   118.00    5.22    33.62   102.47     0.00       5.62       0.00
  10.480   120.00    4.50    36.60    98.04     0.00       4.16       0.00
  11.130   121.00    3.62    38.63    94.48     0.00       2.94       0.00
  11.780   122.00    3.17    39.40    91.23     0.00       2.24       0.00
  12.430   122.00    2.74    39.69    88.36     0.00       1.71       0.00
  13.080   122.00    3.18    40.46    85.84     0.00       1.30       0.00
  13.730   123.00    3.56    42.00    83.43     0.00       0.82       0.00
  14.380   124.00    4.31    43.44    80.87     0.00       0.52       0.00
  15.030   124.00    4.76    44.21    78.55     0.00       0.50       0.00
  15.680   123.00    5.23    45.27    76.81     0.00       0.52       0.00
  16.330   123.00    5.66    46.72    75.17     0.00       0.37       0.00
  16.980   123.00    5.62    48.07    73.49     0.00       0.21       0.00
  17.720   121.00    5.67    49.41    71.61     0.00       0.14       0.00
  18.280   122.00    6.32    50.57    70.30     0.00       0.12       0.00
  19.020   122.00    6.35    51.53    68.70     0.00       0.08       0.00
  19.670   121.00    5.86    52.02    67.38     0.00       0.06       0.00
  20.320   120.00    5.94    52.11    66.16     0.00       0.04       0.00
  20.970   119.00    6.13    51.82    65.01     0.00       0.00       0.00
