# Galaxy: UGC07399
# Distance: 8.43 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.610    47.30    2.77     2.98    31.89     0.00     131.44       0.00
   1.220    70.40    3.27     8.37    39.00     0.00      39.39       0.00
   1.840    83.70    2.50    14.43    37.15     0.00      17.04       0.00
   2.450    89.10    2.45    17.93    36.43     0.00      13.60       0.00
   3.070    91.70    2.48    20.44    35.90     0.00       7.77       0.00
   3.680    95.10    3.01    21.54    34.58     0.00       5.32       0.00
   4.300    96.90    3.62    21.34    33.94     0.00       4.08       0.00
   4.910   100.00    3.90    23.04    32.94     0.00       2.41       0.00
   5.520   103.00    4.82    25.45    31.60     0.00       1.92       0.00
   6.130   106.00    4.97    25.55    31.05     0.00       1.31       0.00
