# Galaxy: NGC6674
# Distance: 51.20 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   2.500   206.00   75.00     0.00   122.77   171.60     669.71      11.84
   7.490   285.00    8.00     0.00   218.15    99.53     282.14       0.00
  12.540   291.00    7.00     0.00   234.07    76.92     106.66       0.00
  17.450   274.00    5.00     0.00   221.55    65.21      40.36       0.00
  22.470   266.00    4.00    23.41   205.25    57.46      19.71       0.00
  27.480   255.00    2.00    35.47   190.15    51.96       8.34       0.00
  32.500   250.00    2.00    42.22   174.20    47.78       3.62       0.00
  37.510   242.00    2.00    45.59   160.68    44.48       1.58       0.00
  42.420   237.00    2.00    49.68   149.48    41.82       0.70       0.00
  47.440   235.00    2.00    50.91   139.94    39.55       0.30       0.00
  52.450   236.00    2.00    48.66   131.98    37.61       0.13       0.00
  57.470   242.00    2.00    50.70   125.25    35.93       0.06       0.00
  62.480   246.00    2.00    51.01   119.50    34.46       0.03       0.00
  67.400   242.00    4.00    48.35   114.62    33.18       0.01       0.00
  72.410   242.00    5.00    44.77   110.24    32.01       0.00       0.00
