# Galaxy: UGC05716
# Distance: 21.30 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   1.030    39.15    4.06     3.65    21.66     0.00      30.68       0.00
   2.070    49.15    1.65     7.45    27.59     0.00      10.30       0.00
   3.090    55.05    0.60    11.19    26.88     0.00       4.20       0.00
   4.130    59.35    0.41    14.76    25.30     0.00       2.03       0.00
   5.160    63.85    0.46    18.24    24.00     0.00       0.95       0.00
   6.200    68.20    0.86    21.81    21.76     0.00       0.28       0.00
   7.230    71.70    1.07    25.20    19.92     0.00       0.12       0.00
   8.260    73.50    1.07    27.64    18.42     0.00       0.05       0.00
   9.280    73.15    1.00    28.96    17.21     0.00       0.02       0.00
  10.340    72.50    0.74    29.43    16.16     0.00       0.01       0.00
  11.400    73.00    1.07    28.96    15.29     0.00       0.00       0.00
  12.370    74.70    2.09    27.83    14.60     0.00       0.00       0.00
