# Galaxy: DDO161
# Distance: 7.50 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.600    16.00    3.53     6.82    12.59     0.00      30.32       0.00
   0.730    16.60    4.83     8.12    14.22     0.00      27.69       0.00
   0.850    18.60    2.50     9.30    15.27     0.00      27.15       0.00
   0.980    20.00    7.58    10.41    17.04     0.00      25.71       0.00
   1.070    21.40    4.03    11.27    18.03     0.00      24.23       0.00
   1.540    28.90    2.74    15.22    22.44     0.00      17.21       0.00
   2.020    32.90    2.65    18.74    24.92     0.00      11.77       0.00
   2.490    35.20    2.88    21.52    25.85     0.00       7.54       0.00
   2.960    37.60    3.05    23.28    26.01     0.00       5.12       0.00
   3.430    40.60    3.68    24.59    25.36     0.00       3.64       0.00
   3.900    42.70    3.25    25.62    25.01     0.00       2.55       0.00
   4.370    45.50    2.99    26.35    24.48     0.00       1.74       0.00
   4.860    48.90    1.96    27.08    23.70     0.00       1.09       0.00
   5.340    51.50    1.53    27.81    22.69     0.00       0.64       0.00
   5.810    53.00    1.86    28.40    21.59     0.00       0.46       0.00
   6.280    55.00    1.48    28.98    20.86     0.00       0.36       0.00
   6.750    57.60    0.99    29.57    20.11     0.00       0.24       0.00
   7.220    59.70    1.19    30.30    19.38     0.00       0.16       0.00
   7.690    60.50    1.26    31.18    18.70     0.00       0.11       0.00
   8.160    61.80    1.33    32.06    18.06     0.00       0.07       0.00
   8.640    62.90    1.35    32.64    17.47     0.00       0.05       0.00
   9.110    63.00    2.09    33.23    16.94     0.00       0.03       0.00
   9.580    64.50    2.38    33.38    16.44     0.00       0.02       0.00
  10.050    65.60    1.08    33.38    15.98     0.00       0.02       0.00
  10.520    67.50    3.22    32.79    15.57     0.00       0.01       0.00
  10.990    66.80    2.37    32.06    15.18     0.00       0.01       0.00
  11.460    66.80    0.95    31.18    14.81     0.00       0.00       0.00
  11.940    66.60    0.96    30.30    14.47     0.00       0.00       0.00
  12.410    66.80    0.99    29.42    14.16     0.00       0.00       0.00
  12.900    66.30    0.74    28.69    13.86     0.00       0.00       0.00
  13.370    66.10    1.31    27.81    13.59     0.00       0.00       0.00
