# Galaxy: F571-8
# Distance: 53.30 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.220    12.40    7.00     0.92    38.29     0.00    1846.57       0.00
   0.780    37.50    4.00     2.67    85.69     0.00     705.48       0.00
   1.330    56.50    4.00     3.90   104.00     0.00     403.21       0.00
   2.330    69.10    4.00     5.34   114.45     0.00     121.25       0.00
   3.440    85.50    7.50     7.09   107.32     0.00      35.98       0.00
   3.780    87.10    8.40     7.29   103.70     0.00      25.02       0.00
   4.770   105.00    4.00     8.42    92.03     0.00       8.51       0.00
   5.440   112.00    6.70     8.94    86.43     0.00       6.64       0.00
   6.110   116.00    4.00     9.45    81.42     0.00       6.17       0.00
   7.220   124.00    4.00    10.47    76.23     0.00       5.40       0.00
   9.330   135.00    4.00    11.28    68.45     0.00       2.80       0.00
  11.100   140.00    4.00    11.80    64.24     0.00       1.77       0.00
  15.550   144.00    5.00    11.28    55.43     0.00       0.00       0.00
