# Galaxy: UGC05829
# Distance: 8.64 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.630    14.80    5.06    -2.24     7.48     0.00      16.55       0.00
   1.260    27.20    5.06    -3.70    13.07     0.00      13.49       0.00
   1.880    34.10    5.06     3.88    16.73     0.00       9.83       0.00
   2.520    38.80    5.06    -2.84    19.07     0.00       6.78       0.00
   3.140    42.80    5.06    11.17    20.36     0.00       4.99       0.00
   3.770    47.90    5.06    17.24    21.25     0.00       3.62       0.00
   4.400    51.90    5.06    20.77    21.39     0.00       2.60       0.00
   5.030    57.60    5.06    26.16    21.32     0.00       1.84       0.00
   5.650    60.70    5.06    31.16    20.90     0.00       1.34       0.00
   6.290    65.60    5.06    33.70    20.41     0.00       1.04       0.00
   6.910    68.60    5.06    34.59    20.24     0.00       0.91       0.00
