# Galaxy: NGC5005
# Distance: 16.90 Mpc
# Source: SPARC (Lelli et al. 2016)
# Data: Real observational rotation curves
# Columns: Rad Vobs errV Vgas Vdisk Vbul SBdisk SBbul
# Units: kpc km/s km/s km/s km/s km/s L_☉/pc² L_☉/pc²
# Note: Vdisk, Vbul for M/L=1 at 3.6μm
   0.490   211.00   40.10    64.37    73.17   233.76    3509.72   10533.68
   0.980   233.00   17.40    75.60   130.38   272.92    2885.72    1394.20
   1.470   227.00   14.40    68.11   176.13   246.78    2383.47       5.62
   1.970   234.00   10.80    61.94   213.49   213.16    1967.84       0.00
   2.460   245.00    7.67    60.52   244.17   190.74    1571.81       0.00
   2.950   244.00   23.30    69.43   261.90   174.18    1161.80       0.00
   3.440   261.00   23.30    75.40   273.58   161.30     867.89       0.00
   3.930   259.00   22.70    73.37   276.37   150.91     643.49       0.00
   4.420   258.00   22.70    68.82   276.54   142.30     560.73       0.00
   4.920   258.00   22.50    65.78   278.71   134.88     482.38       0.00
   5.740   261.00   22.40    61.84   282.13   124.87     387.42       0.00
   6.560   263.00   22.40    59.41   284.24   116.81     278.87       0.00
   7.370   264.00   22.30    58.09   281.24   110.20     208.81       0.00
   8.190   265.00   22.20    58.09   279.02   104.54     169.08       0.00
   9.010   265.00   22.20    58.19   277.30    99.67     124.55       0.00
   9.830   264.00   22.00    57.28   272.35    95.42      80.70       0.00
  10.650   264.00   21.90    55.06   264.11    91.67      49.29       0.00
  11.470   265.00   22.00    51.82   254.75    88.34      31.13       0.00
